"pkSurvey_ID"	"region"	"fkTransect"	"transect"	"ts"	"CountOfpksurvey_at_site"	"family"	"fam_sci"	"genus"	"species"	"AvgOfquantity"	"aspect"	"direction"	"exposure"	"Rugosity"	"Variety"	"Height"	"refuge_size_categories"	"live_cover"	"hard_substratum"	"depth1"	"guild"	"DS"
98	"West Grand Terre"	71	"T71"	"t71.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"lineolatus"	2.00	12	"SW"	"medium"	3	3	2	2	4	4	1	"Corallivore/Invertivore"	"deep"
98	"West Grand Terre"	71	"T71"	"t71.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"mertensii"	2.00	12	"SW"	"medium"	3	3	2	2	4	4	1	"Corallivore/Invertivore"	"deep"
98	"West Grand Terre"	71	"T71"	"t71.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"zanzibariensis"	1.00	12	"SW"	"medium"	3	3	2	2	4	4	1	"Corallivore/Invertivore"	"deep"
98	"West Grand Terre"	71	"T71"	"t71.d"	1	"Emperors"	"Lethrinidae"			2.00	12	"SW"	"medium"	3	3	2	2	4	4	1	"Invertivores*"	"deep"
98	"West Grand Terre"	71	"T71"	"t71.d"	1	"Groupers"	"Epinephelidae"			8.00	12	"SW"	"medium"	3	3	2	2	4	4	1	"Piscivores"	"deep"
98	"West Grand Terre"	71	"T71"	"t71.d"	1	"Groupers"	"Epinephelidae"	"Epinephelus"	"lanceolatus"	1.00	12	"SW"	"medium"	3	3	2	2	4	4	1	"Piscivores"	"deep"
98	"West Grand Terre"	71	"T71"	"t71.d"	1	"Groupers"	"Epinephelidae"	"Epinephelus"	"tukula"	1.00	12	"SW"	"medium"	3	3	2	2	4	4	1	"Piscivores"	"deep"
98	"West Grand Terre"	71	"T71"	"t71.d"	1	"Moorish Idol"	"Zanclidae"	"Zanclus"	"cornuta"	1.00	12	"SW"	"medium"	3	3	2	2	4	4	1	"Varied diet"	"deep"
98	"West Grand Terre"	71	"T71"	"t71.d"	1	"Parrotfish"	"Scaridae"			3.00	12	"SW"	"medium"	3	3	2	2	4	4	1	"Herbivores"	"deep"
98	"West Grand Terre"	71	"T71"	"t71.d"	1	"Snappers"	"Lutjanidae"			25.00	12	"SW"	"medium"	3	3	2	2	4	4	1	"Piscivores"	"deep"
98	"West Grand Terre"	71	"T71"	"t71.d"	1	"Soldierfish"	"Holocentridae"			35.00	12	"SW"	"medium"	3	3	2	2	4	4	1	"Planktivores"	"deep"
98	"West Grand Terre"	71	"T71"	"t71.d"	1	"Squirrelfish"	"Holocentridae"			1.00	12	"SW"	"medium"	3	3	2	2	4	4	1	"Planktivores"	"deep"
98	"West Grand Terre"	71	"T71"	"t71.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Ctenochaetus"		2.00	12	"SW"	"medium"	3	3	2	2	4	4	1	"Herbivores"	"deep"
98	"West Grand Terre"	71	"T71"	"t71.d"	1	"Sweetlips"	"Haemulidae"			1.00	12	"SW"	"medium"	3	3	2	2	4	4	1	"Invertivores*"	"deep"
98	"West Grand Terre"	71	"T71"	"t71.d"	1	"Triggerfish"	"Balistidae"			2.00	12	"SW"	"medium"	3	3	2	2	4	4	1	"Invertivores*"	"deep"
98	"West Grand Terre"	71	"T71"	"t71.d"	1	"Triggerfish"	"Balistidae"	"Balistoides"	"viridescens"	1.00	12	"SW"	"medium"	3	3	2	2	4	4	1	"Invertivores*"	"deep"
99	"West Grand Terre"	71	"T71"	"t71.s"	1	"Bannerfish"	"Chaetodontidae"	"Heniochus"	"monoceros"	1.00	12	"SW"	"medium"	2	3	1	2	3	4	2	"Corallivore/Invertivore"	"shallow"
99	"West Grand Terre"	71	"T71"	"t71.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"bennetti"	1.00	12	"SW"	"medium"	2	3	1	2	3	4	2	"Corallivore/Invertivore"	"shallow"
99	"West Grand Terre"	71	"T71"	"t71.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"flavissimus"	3.00	12	"SW"	"medium"	2	3	1	2	3	4	2	"Corallivore/Invertivore"	"shallow"
99	"West Grand Terre"	71	"T71"	"t71.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"guttatissimus"	4.00	12	"SW"	"medium"	2	3	1	2	3	4	2	"Corallivore/Invertivore"	"shallow"
99	"West Grand Terre"	71	"T71"	"t71.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"kleinii"	1.00	12	"SW"	"medium"	2	3	1	2	3	4	2	"Corallivore/Invertivore"	"shallow"
99	"West Grand Terre"	71	"T71"	"t71.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"mertensii"	1.00	12	"SW"	"medium"	2	3	1	2	3	4	2	"Corallivore/Invertivore"	"shallow"
99	"West Grand Terre"	71	"T71"	"t71.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"meyersi"	2.00	12	"SW"	"medium"	2	3	1	2	3	4	2	"Corallivore/Invertivore"	"shallow"
99	"West Grand Terre"	71	"T71"	"t71.s"	1	"Groupers"	"Epinephelidae"			28.00	12	"SW"	"medium"	2	3	1	2	3	4	2	"Piscivores"	"shallow"
99	"West Grand Terre"	71	"T71"	"t71.s"	1	"Groupers"	"Epinephelidae"	"Plectropomus"	"pessuliferus"	1.00	12	"SW"	"medium"	2	3	1	2	3	4	2	"Piscivores"	"shallow"
99	"West Grand Terre"	71	"T71"	"t71.s"	1	"Moorish Idol"	"Zanclidae"	"Zanclus"	"cornuta"	3.00	12	"SW"	"medium"	2	3	1	2	3	4	2	"Varied diet"	"shallow"
99	"West Grand Terre"	71	"T71"	"t71.s"	1	"Snappers"	"Lutjanidae"			3.00	12	"SW"	"medium"	2	3	1	2	3	4	2	"Piscivores"	"shallow"
99	"West Grand Terre"	71	"T71"	"t71.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Acanthurus"		15.00	12	"SW"	"medium"	2	3	1	2	3	4	2	"Herbivores"	"shallow"
99	"West Grand Terre"	71	"T71"	"t71.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Ctenochaetus"		3.00	12	"SW"	"medium"	2	3	1	2	3	4	2	"Herbivores"	"shallow"
99	"West Grand Terre"	71	"T71"	"t71.s"	1	"Triggerfish"	"Balistidae"			12.00	12	"SW"	"medium"	2	3	1	2	3	4	2	"Invertivores*"	"shallow"
99	"West Grand Terre"	71	"T71"	"t71.s"	1	"Wrasse"	"Labridae"	"Cheilinus"	"trilobatus"	1.00	12	"SW"	"medium"	2	3	1	2	3	4	2	"Invertivores*"	"shallow"
100	"West Grand Terre"	71	"T71"	"t71.s"	1	"Angelfish"	"Pomacanthidae"			1.00	12	"SW"	"medium"	2	3	2	3	3	3	2	"Varied diet"	"shallow"
100	"West Grand Terre"	71	"T71"	"t71.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"auriga"	1.00	12	"SW"	"medium"	2	3	2	3	3	3	2	"Corallivore/Invertivore"	"shallow"
100	"West Grand Terre"	71	"T71"	"t71.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"guttatissimus"	1.00	12	"SW"	"medium"	2	3	2	3	3	3	2	"Corallivore/Invertivore"	"shallow"
100	"West Grand Terre"	71	"T71"	"t71.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"xanthocephalus"	3.00	12	"SW"	"medium"	2	3	2	3	3	3	2	"Corallivore/Invertivore"	"shallow"
100	"West Grand Terre"	71	"T71"	"t71.s"	1	"Groupers"	"Epinephelidae"			80.00	12	"SW"	"medium"	2	3	2	3	3	3	2	"Piscivores"	"shallow"
100	"West Grand Terre"	71	"T71"	"t71.s"	1	"Parrotfish"	"Scaridae"			2.00	12	"SW"	"medium"	2	3	2	3	3	3	2	"Herbivores"	"shallow"
100	"West Grand Terre"	71	"T71"	"t71.s"	1	"Snappers"	"Lutjanidae"			6.00	12	"SW"	"medium"	2	3	2	3	3	3	2	"Piscivores"	"shallow"
100	"West Grand Terre"	71	"T71"	"t71.s"	1	"Soldierfish"	"Holocentridae"			1.00	12	"SW"	"medium"	2	3	2	3	3	3	2	"Planktivores"	"shallow"
100	"West Grand Terre"	71	"T71"	"t71.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Acanthurus"		10.00	12	"SW"	"medium"	2	3	2	3	3	3	2	"Herbivores"	"shallow"
100	"West Grand Terre"	71	"T71"	"t71.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Ctenochaetus"		13.00	12	"SW"	"medium"	2	3	2	3	3	3	2	"Herbivores"	"shallow"
100	"West Grand Terre"	71	"T71"	"t71.s"	1	"Triggerfish"	"Balistidae"			12.00	12	"SW"	"medium"	2	3	2	3	3	3	2	"Invertivores*"	"shallow"
101	"West Grand Terre"	73	"T73"	"t73.d"	1	"Angelfish"	"Pomacanthidae"			2.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Varied diet"	"deep"
101	"West Grand Terre"	73	"T73"	"t73.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"auriga"	2.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Corallivore/Invertivore"	"deep"
101	"West Grand Terre"	73	"T73"	"t73.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"flavissimus"	2.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Corallivore/Invertivore"	"deep"
101	"West Grand Terre"	73	"T73"	"t73.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"kleinii"	2.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Corallivore/Invertivore"	"deep"
101	"West Grand Terre"	73	"T73"	"t73.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"lineolatus"	2.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Corallivore/Invertivore"	"deep"
101	"West Grand Terre"	73	"T73"	"t73.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"meyersi"	2.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Corallivore/Invertivore"	"deep"
101	"West Grand Terre"	73	"T73"	"t73.d"	1	"Butterflyfish"	"Chaetodontidae"	"Hemitaurichthys"	"zoster"	1.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Planktivores"	"deep"
101	"West Grand Terre"	73	"T73"	"t73.d"	1	"Emperors"	"Lethrinidae"			6.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Invertivores*"	"deep"
101	"West Grand Terre"	73	"T73"	"t73.d"	1	"Groupers"	"Epinephelidae"			6.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Piscivores"	"deep"
101	"West Grand Terre"	73	"T73"	"t73.d"	1	"Groupers"	"Epinephelidae"	"Variola"	"louti"	1.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Piscivores"	"deep"
101	"West Grand Terre"	73	"T73"	"t73.d"	1	"Snappers"	"Lutjanidae"			100.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Piscivores"	"deep"
101	"West Grand Terre"	73	"T73"	"t73.d"	1	"Soldierfish"	"Holocentridae"			140.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Planktivores"	"deep"
101	"West Grand Terre"	73	"T73"	"t73.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Acanthurus"		15.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Herbivores"	"deep"
101	"West Grand Terre"	73	"T73"	"t73.d"	1	"Triggerfish"	"Balistidae"			8.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Invertivores*"	"deep"
102	"West Grand Terre"	73	"T73"	"t73.d"	1	"Angelfish"	"Pomacanthidae"			3.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Varied diet"	"deep"
102	"West Grand Terre"	73	"T73"	"t73.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"falcula"	1.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Corallivore/Invertivore"	"deep"
102	"West Grand Terre"	73	"T73"	"t73.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"flavissimus"	2.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Corallivore/Invertivore"	"deep"
102	"West Grand Terre"	73	"T73"	"t73.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"guttatissimus"	1.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Corallivore/Invertivore"	"deep"
102	"West Grand Terre"	73	"T73"	"t73.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"kleinii"	3.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Corallivore/Invertivore"	"deep"
102	"West Grand Terre"	73	"T73"	"t73.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"lunula"	2.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Corallivore/Invertivore"	"deep"
102	"West Grand Terre"	73	"T73"	"t73.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"zanzibariensis"	2.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Corallivore/Invertivore"	"deep"
102	"West Grand Terre"	73	"T73"	"t73.d"	1	"Butterflyfish"	"Chaetodontidae"	"Hemitaurichthys"	"zoster"	1.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Planktivores"	"deep"
102	"West Grand Terre"	73	"T73"	"t73.d"	1	"Emperors"	"Lethrinidae"			6.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Invertivores*"	"deep"
102	"West Grand Terre"	73	"T73"	"t73.d"	1	"Groupers"	"Epinephelidae"			9.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Piscivores"	"deep"
102	"West Grand Terre"	73	"T73"	"t73.d"	1	"Groupers"	"Epinephelidae"	"Variola"	"louti"	4.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Piscivores"	"deep"
102	"West Grand Terre"	73	"T73"	"t73.d"	1	"Moorish Idol"	"Zanclidae"	"Zanclus"	"cornuta"	1.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Varied diet"	"deep"
102	"West Grand Terre"	73	"T73"	"t73.d"	1	"Snappers"	"Lutjanidae"			60.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Piscivores"	"deep"
102	"West Grand Terre"	73	"T73"	"t73.d"	1	"Soldierfish"	"Holocentridae"			50.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Planktivores"	"deep"
102	"West Grand Terre"	73	"T73"	"t73.d"	1	"Triggerfish"	"Balistidae"			3.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Invertivores*"	"deep"
102	"West Grand Terre"	73	"T73"	"t73.d"	1	"Wrasse"	"Labridae"	"Cheilinus"	"trilobatus"	1.00	12	"SW"	"medium"	4	3	3	4	3	3	1	"Invertivores*"	"deep"
103	"West Grand Terre"	73	"T73"	"t73.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"meyersi"	6.00	12	"SW"	"medium"	4	4	4	4	3	3	2	"Corallivore/Invertivore"	"shallow"
103	"West Grand Terre"	73	"T73"	"t73.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"trifasciatus"	2.00	12	"SW"	"medium"	4	4	4	4	3	3	2	"Corallivore/Invertivore"	"shallow"
103	"West Grand Terre"	73	"T73"	"t73.s"	1	"Butterflyfish"	"Chaetodontidae"	"Hemitaurichthys"	"zoster"	168.00	12	"SW"	"medium"	4	4	4	4	3	3	2	"Planktivores"	"shallow"
103	"West Grand Terre"	73	"T73"	"t73.s"	1	"Emperors"	"Lethrinidae"			1.00	12	"SW"	"medium"	4	4	4	4	3	3	2	"Invertivores*"	"shallow"
103	"West Grand Terre"	73	"T73"	"t73.s"	1	"Groupers"	"Epinephelidae"			6.00	12	"SW"	"medium"	4	4	4	4	3	3	2	"Piscivores"	"shallow"
103	"West Grand Terre"	73	"T73"	"t73.s"	1	"Groupers"	"Epinephelidae"	"Variola"	"louti"	1.00	12	"SW"	"medium"	4	4	4	4	3	3	2	"Piscivores"	"shallow"
103	"West Grand Terre"	73	"T73"	"t73.s"	1	"Parrotfish"	"Scaridae"			3.00	12	"SW"	"medium"	4	4	4	4	3	3	2	"Herbivores"	"shallow"
103	"West Grand Terre"	73	"T73"	"t73.s"	1	"Snappers"	"Lutjanidae"			80.00	12	"SW"	"medium"	4	4	4	4	3	3	2	"Piscivores"	"shallow"
103	"West Grand Terre"	73	"T73"	"t73.s"	1	"Soldierfish"	"Holocentridae"			8.00	12	"SW"	"medium"	4	4	4	4	3	3	2	"Planktivores"	"shallow"
103	"West Grand Terre"	73	"T73"	"t73.s"	1	"Squirrelfish"	"Holocentridae"			1.00	12	"SW"	"medium"	4	4	4	4	3	3	2	"Planktivores"	"shallow"
103	"West Grand Terre"	73	"T73"	"t73.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Acanthurus"		7.00	12	"SW"	"medium"	4	4	4	4	3	3	2	"Herbivores"	"shallow"
103	"West Grand Terre"	73	"T73"	"t73.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Ctenochaetus"		20.00	12	"SW"	"medium"	4	4	4	4	3	3	2	"Herbivores"	"shallow"
103	"West Grand Terre"	73	"T73"	"t73.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Naso"		4.00	12	"SW"	"medium"	4	4	4	4	3	3	2	"Planktivores"	"shallow"
103	"West Grand Terre"	73	"T73"	"t73.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Zebrasoma"		1.00	12	"SW"	"medium"	4	4	4	4	3	3	2	"Herbivores"	"shallow"
103	"West Grand Terre"	73	"T73"	"t73.s"	1	"Triggerfish"	"Balistidae"			20.00	12	"SW"	"medium"	4	4	4	4	3	3	2	"Invertivores*"	"shallow"
104	"West Grand Terre"	73	"T73"	"t73.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"flavissimus"	4.00	12	"SW"	"medium"	4	4	4	4	4	4	2	"Corallivore/Invertivore"	"shallow"
104	"West Grand Terre"	73	"T73"	"t73.s"	1	"Emperors"	"Lethrinidae"			1.00	12	"SW"	"medium"	4	4	4	4	4	4	2	"Invertivores*"	"shallow"
104	"West Grand Terre"	73	"T73"	"t73.s"	1	"Groupers"	"Epinephelidae"			10.00	12	"SW"	"medium"	4	4	4	4	4	4	2	"Piscivores"	"shallow"
104	"West Grand Terre"	73	"T73"	"t73.s"	1	"Parrotfish"	"Scaridae"			5.00	12	"SW"	"medium"	4	4	4	4	4	4	2	"Herbivores"	"shallow"
104	"West Grand Terre"	73	"T73"	"t73.s"	1	"Snappers"	"Lutjanidae"			4.00	12	"SW"	"medium"	4	4	4	4	4	4	2	"Piscivores"	"shallow"
104	"West Grand Terre"	73	"T73"	"t73.s"	1	"Soldierfish"	"Holocentridae"			2.00	12	"SW"	"medium"	4	4	4	4	4	4	2	"Planktivores"	"shallow"
104	"West Grand Terre"	73	"T73"	"t73.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Acanthurus"		13.00	12	"SW"	"medium"	4	4	4	4	4	4	2	"Herbivores"	"shallow"
104	"West Grand Terre"	73	"T73"	"t73.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Ctenochaetus"		27.00	12	"SW"	"medium"	4	4	4	4	4	4	2	"Herbivores"	"shallow"
104	"West Grand Terre"	73	"T73"	"t73.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Naso"		2.00	12	"SW"	"medium"	4	4	4	4	4	4	2	"Planktivores"	"shallow"
104	"West Grand Terre"	73	"T73"	"t73.s"	1	"Triggerfish"	"Balistidae"			7.00	12	"SW"	"medium"	4	4	4	4	4	4	2	"Invertivores*"	"shallow"
105	"West Grand Terre"	75	"T75"	"t75.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"flavissimus"	2.00	13	"W"	"low"	4	3	3	3	4	3	1	"Corallivore/Invertivore"	"deep"
105	"West Grand Terre"	75	"T75"	"t75.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"guttatissimus"	1.00	13	"W"	"low"	4	3	3	3	4	3	1	"Corallivore/Invertivore"	"deep"
105	"West Grand Terre"	75	"T75"	"t75.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"kleinii"	1.00	13	"W"	"low"	4	3	3	3	4	3	1	"Corallivore/Invertivore"	"deep"
105	"West Grand Terre"	75	"T75"	"t75.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"meyersi"	2.00	13	"W"	"low"	4	3	3	3	4	3	1	"Corallivore/Invertivore"	"deep"
105	"West Grand Terre"	75	"T75"	"t75.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"trifasciatus"	2.00	13	"W"	"low"	4	3	3	3	4	3	1	"Corallivore/Invertivore"	"deep"
105	"West Grand Terre"	75	"T75"	"t75.d"	1	"Emperors"	"Lethrinidae"			7.00	13	"W"	"low"	4	3	3	3	4	3	1	"Invertivores*"	"deep"
105	"West Grand Terre"	75	"T75"	"t75.d"	1	"Groupers"	"Epinephelidae"			7.00	13	"W"	"low"	4	3	3	3	4	3	1	"Piscivores"	"deep"
105	"West Grand Terre"	75	"T75"	"t75.d"	1	"Groupers"	"Epinephelidae"	"Epinephelus"	"fuscoguttatus"	1.00	13	"W"	"low"	4	3	3	3	4	3	1	"Piscivores"	"deep"
105	"West Grand Terre"	75	"T75"	"t75.d"	1	"Groupers"	"Epinephelidae"	"Epinephelus"	"tukula"	2.00	13	"W"	"low"	4	3	3	3	4	3	1	"Piscivores"	"deep"
105	"West Grand Terre"	75	"T75"	"t75.d"	1	"Groupers"	"Epinephelidae"	"Plectropomus"	"laevis"	1.00	13	"W"	"low"	4	3	3	3	4	3	1	"Piscivores"	"deep"
105	"West Grand Terre"	75	"T75"	"t75.d"	1	"Groupers"	"Epinephelidae"	"Variola"	"louti"	2.00	13	"W"	"low"	4	3	3	3	4	3	1	"Piscivores"	"deep"
105	"West Grand Terre"	75	"T75"	"t75.d"	1	"Parrotfish"	"Scaridae"			5.00	13	"W"	"low"	4	3	3	3	4	3	1	"Herbivores"	"deep"
105	"West Grand Terre"	75	"T75"	"t75.d"	1	"Snappers"	"Lutjanidae"			30.00	13	"W"	"low"	4	3	3	3	4	3	1	"Piscivores"	"deep"
105	"West Grand Terre"	75	"T75"	"t75.d"	1	"Soldierfish"	"Holocentridae"			15.00	13	"W"	"low"	4	3	3	3	4	3	1	"Planktivores"	"deep"
105	"West Grand Terre"	75	"T75"	"t75.d"	1	"Squirrelfish"	"Holocentridae"			7.00	13	"W"	"low"	4	3	3	3	4	3	1	"Planktivores"	"deep"
105	"West Grand Terre"	75	"T75"	"t75.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Acanthurus"		3.00	13	"W"	"low"	4	3	3	3	4	3	1	"Herbivores"	"deep"
105	"West Grand Terre"	75	"T75"	"t75.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Ctenochaetus"		10.00	13	"W"	"low"	4	3	3	3	4	3	1	"Herbivores"	"deep"
105	"West Grand Terre"	75	"T75"	"t75.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Naso"		1.00	13	"W"	"low"	4	3	3	3	4	3	1	"Planktivores"	"deep"
105	"West Grand Terre"	75	"T75"	"t75.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Zebrasoma"		2.00	13	"W"	"low"	4	3	3	3	4	3	1	"Herbivores"	"deep"
105	"West Grand Terre"	75	"T75"	"t75.d"	1	"Triggerfish"	"Balistidae"			2.00	13	"W"	"low"	4	3	3	3	4	3	1	"Invertivores*"	"deep"
105	"West Grand Terre"	75	"T75"	"t75.d"	1	"Triggerfish"	"Balistidae"	"Sufflamen"	"chrysopterus"	1.00	13	"W"	"low"	4	3	3	3	4	3	1	"Invertivores*"	"deep"
105	"West Grand Terre"	75	"T75"	"t75.d"	1	"Wrasse"	"Labridae"	"Cheilinus"	"undulatus"	1.00	13	"W"	"low"	4	3	3	3	4	3	1	"Invertivores*"	"deep"
106	"West Grand Terre"	75	"T75"	"t75.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"guttatissimus"	1.00	13	"W"	"low"	4	3	3	3	4	4	1	"Corallivore/Invertivore"	"deep"
106	"West Grand Terre"	75	"T75"	"t75.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"lunula"	2.00	13	"W"	"low"	4	3	3	3	4	4	1	"Corallivore/Invertivore"	"deep"
106	"West Grand Terre"	75	"T75"	"t75.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"meyersi"	4.00	13	"W"	"low"	4	3	3	3	4	4	1	"Corallivore/Invertivore"	"deep"
106	"West Grand Terre"	75	"T75"	"t75.d"	1	"Butterflyfish"	"Chaetodontidae"	"Hemitaurichthys"	"zoster"	1.00	13	"W"	"low"	4	3	3	3	4	4	1	"Planktivores"	"deep"
106	"West Grand Terre"	75	"T75"	"t75.d"	1	"Emperors"	"Lethrinidae"			9.00	13	"W"	"low"	4	3	3	3	4	4	1	"Invertivores*"	"deep"
106	"West Grand Terre"	75	"T75"	"t75.d"	1	"Groupers"	"Epinephelidae"			8.00	13	"W"	"low"	4	3	3	3	4	4	1	"Piscivores"	"deep"
106	"West Grand Terre"	75	"T75"	"t75.d"	1	"Groupers"	"Epinephelidae"	"Epinephelus"	"tukula"	4.00	13	"W"	"low"	4	3	3	3	4	4	1	"Piscivores"	"deep"
106	"West Grand Terre"	75	"T75"	"t75.d"	1	"Groupers"	"Epinephelidae"	"Plectropomus"	"laevis"	1.00	13	"W"	"low"	4	3	3	3	4	4	1	"Piscivores"	"deep"
106	"West Grand Terre"	75	"T75"	"t75.d"	1	"Groupers"	"Epinephelidae"	"Variola"	"louti"	2.00	13	"W"	"low"	4	3	3	3	4	4	1	"Piscivores"	"deep"
106	"West Grand Terre"	75	"T75"	"t75.d"	1	"Parrotfish"	"Scaridae"			2.00	13	"W"	"low"	4	3	3	3	4	4	1	"Herbivores"	"deep"
106	"West Grand Terre"	75	"T75"	"t75.d"	1	"Snappers"	"Lutjanidae"			5.00	13	"W"	"low"	4	3	3	3	4	4	1	"Piscivores"	"deep"
106	"West Grand Terre"	75	"T75"	"t75.d"	1	"Soldierfish"	"Holocentridae"			20.00	13	"W"	"low"	4	3	3	3	4	4	1	"Planktivores"	"deep"
106	"West Grand Terre"	75	"T75"	"t75.d"	1	"Squirrelfish"	"Holocentridae"			2.00	13	"W"	"low"	4	3	3	3	4	4	1	"Planktivores"	"deep"
106	"West Grand Terre"	75	"T75"	"t75.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Acanthurus"		1.00	13	"W"	"low"	4	3	3	3	4	4	1	"Herbivores"	"deep"
106	"West Grand Terre"	75	"T75"	"t75.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Ctenochaetus"		20.00	13	"W"	"low"	4	3	3	3	4	4	1	"Herbivores"	"deep"
106	"West Grand Terre"	75	"T75"	"t75.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Zebrasoma"		6.00	13	"W"	"low"	4	3	3	3	4	4	1	"Herbivores"	"deep"
106	"West Grand Terre"	75	"T75"	"t75.d"	1	"Triggerfish"	"Balistidae"			5.00	13	"W"	"low"	4	3	3	3	4	4	1	"Invertivores*"	"deep"
106	"West Grand Terre"	75	"T75"	"t75.d"	1	"Triggerfish"	"Balistidae"	"Sufflamen"	"chrysopterus"	1.00	13	"W"	"low"	4	3	3	3	4	4	1	"Invertivores*"	"deep"
107	"West Grand Terre"	75	"T75"	"t75.s"	1	"Angelfish"	"Pomacanthidae"			1.00	13	"W"	"low"	5	4	5	5	3	3	2	"Varied diet"	"shallow"
